Row_ID,Order_ID,Order_Date_Month,Order_Date_day,Order_Date_Year,Ship_Date_Month,Ship_Date_day,Ship_Date_Year,Ship_Mode,Customer_ID,Postal_Code,Product_ID,Sales,Quantity,Discount,Profit,Time_Frame,Ship_Mode_Rank
8919,US-2016-144057,5,9,2016,5,13,2016,Standard Class,CV-12805,78745,OFF-BI-10002353,18.528,6,0.8,-27.792,4,4
8920,CA-2014-160276,4,2,2014,4,8,2014,Standard Class,AH-10690,23464,FUR-FU-10003192,177.68,2,0,46.1968,6,4
8921,CA-2014-132983,4,28,2014,5,3,2014,Standard Class,DS-13180,14701,TEC-AC-10000736,159.98,2,0,57.5928,5,4
8922,CA-2016-145709,10,4,2016,10,8,2016,Standard Class,AH-10690,33134,TEC-PH-10003095,52.68,3,0.2,19.755,4,4
8923,CA-2016-145709,10,4,2016,10,8,2016,Standard Class,AH-10690,33134,FUR-FU-10002885,11.568,3,0.2,2.6028,4,4
8924,CA-2017-133928,6,11,2017,6,17,2017,Standard Class,ZC-21910,28601,OFF-BI-10001525,4.572,4,0.7,-3.81,6,4
8925,CA-2016-168032,1,30,2016,2,3,2016,Standard Class,DF-13135,61107,TEC-PH-10004241,1439.968,4,0.2,143.9968,4,4
8926,CA-2016-168032,1,30,2016,2,3,2016,Standard Class,DF-13135,61107,OFF-BI-10000546,1.728,3,0.8,-2.6784,4,4
8927,CA-2016-168032,1,30,2016,2,3,2016,Standard Class,DF-13135,61107,FUR-TA-10004256,626.1,3,0.5,-538.446,4,4
8928,CA-2015-143616,9,27,2015,9,29,2015,Second Class,SS-20140,98103,OFF-AR-10002067,99.2,5,0,25.792,2,3
8929,US-2015-168704,4,13,2015,4,17,2015,Standard Class,FP-14320,77340,FUR-TA-10000688,609.98,4,0.3,-113.282,4,4
8930,US-2015-168704,4,13,2015,4,17,2015,Standard Class,FP-14320,77340,FUR-TA-10002530,211.372,2,0.3,-45.294,4,4
8931,US-2015-168704,4,13,2015,4,17,2015,Standard Class,FP-14320,77340,TEC-PH-10001061,239.976,3,0.2,17.9982,4,4
8932,CA-2017-143252,12,18,2017,12,24,2017,Standard Class,HE-14800,53209,FUR-FU-10001057,99.95,5,0,22.9885,6,4
8933,CA-2017-143252,12,18,2017,12,24,2017,Standard Class,HE-14800,53209,TEC-AC-10002331,29.34,3,0,10.8558,6,4
8934,CA-2016-102134,3,14,2016,3,19,2016,Standard Class,SP-20545,54302,FUR-FU-10003724,16.74,2,0,4.3524,5,4
8935,CA-2017-130036,8,27,2017,8,27,2017,Same Day,BP-11185,19120,OFF-PA-10000528,12.672,3,0.2,3.96,0,2
8936,CA-2017-130036,8,27,2017,8,27,2017,Same Day,BP-11185,19120,TEC-AC-10001908,1119.888,14,0.2,209.979,0,2
8937,CA-2015-134117,12,17,2015,12,19,2015,Second Class,PG-18895,90008,OFF-AR-10003903,204.85,5,0,53.261,2,3
8938,CA-2015-134117,12,17,2015,12,19,2015,Second Class,PG-18895,90008,TEC-PH-10004908,135.984,2,0.2,16.998,2,3
8939,CA-2015-134117,12,17,2015,12,19,2015,Second Class,PG-18895,90008,OFF-AR-10001940,16.4,5,0,7.052,2,3
8940,CA-2015-134117,12,17,2015,12,19,2015,Second Class,PG-18895,90008,OFF-BI-10002026,92.96,2,0.2,31.374,2,3
8941,CA-2014-130918,8,22,2014,8,24,2014,Second Class,JP-15520,33161,OFF-SU-10003936,7.632,3,0.2,-1.8126,2,3
8942,CA-2016-159023,11,3,2016,11,5,2016,First Class,NW-18400,97206,OFF-BI-10002813,4.158,7,0.7,-3.465,2,1
8943,CA-2016-159023,11,3,2016,11,5,2016,First Class,NW-18400,97206,TEC-MA-10003337,179.991,3,0.7,-251.9874,2,1
8944,CA-2017-111717,10,10,2017,10,16,2017,Standard Class,SW-20245,60505,FUR-CH-10001545,239.358,3,0.3,-47.8716,6,4
8945,CA-2014-154592,12,7,2014,12,8,2014,First Class,EH-14005,94109,OFF-PA-10000062,164.88,3,0,80.7912,1,1
8946,CA-2014-128622,11,15,2014,11,17,2014,Second Class,SC-20260,94110,OFF-SU-10001574,10.95,3,0,3.285,2,3
8947,CA-2017-148355,12,24,2017,12,28,2017,Standard Class,NC-18535,2740,OFF-PA-10001972,19.44,3,0,9.3312,4,4
8948,CA-2017-148355,12,24,2017,12,28,2017,Standard Class,NC-18535,2740,OFF-BI-10000201,12.3,5,0,6.15,4,4
8949,CA-2014-132913,12,24,2014,12,26,2014,First Class,AS-10090,92037,OFF-AP-10003278,13.97,1,0,3.6322,2,1
8950,CA-2017-150910,12,22,2017,12,28,2017,Standard Class,JL-15130,38301,FUR-TA-10002903,934.956,6,0.4,-249.3216,6,4
8951,CA-2017-150910,12,22,2017,12,28,2017,Standard Class,JL-15130,38301,TEC-AC-10001013,46.864,2,0.2,7.6154,6,4
8952,CA-2017-150910,12,22,2017,12,28,2017,Standard Class,JL-15130,38301,OFF-ST-10000918,26.16,3,0.2,1.962,6,4
8953,CA-2017-150910,12,22,2017,12,28,2017,Standard Class,JL-15130,38301,OFF-AR-10001419,23.128,7,0.2,2.891,6,4
8954,CA-2017-150910,12,22,2017,12,28,2017,Standard Class,JL-15130,38301,OFF-AP-10003266,59.24,5,0.2,16.291,6,4
8955,CA-2014-156790,8,8,2014,8,10,2014,Second Class,VG-21790,32216,FUR-BO-10000468,155.456,4,0.2,-7.7728,2,3
8956,CA-2014-126480,9,20,2014,9,24,2014,Standard Class,HG-14965,92024,OFF-PA-10004610,8.56,2,0,3.852,4,4
8957,CA-2017-105620,12,25,2017,12,28,2017,First Class,JH-15430,33012,FUR-FU-10004963,21,3,0.2,5.775,3,1
8958,CA-2017-105620,12,25,2017,12,28,2017,First Class,JH-15430,33012,TEC-MA-10004626,120,2,0.5,-7.2,3,1
8959,CA-2017-150266,11,25,2017,11,30,2017,Standard Class,RO-19780,77070,TEC-PH-10003437,299.96,5,0.2,37.495,5,4
8960,CA-2017-150266,11,25,2017,11,30,2017,Standard Class,RO-19780,77070,OFF-AP-10002867,67.84,5,0.8,-179.776,5,4
8961,CA-2017-150266,11,25,2017,11,30,2017,Standard Class,RO-19780,77070,FUR-CH-10002126,853.93,5,0.3,-24.398,5,4
8962,CA-2017-150266,11,25,2017,11,30,2017,Standard Class,RO-19780,77070,OFF-AR-10001761,18.688,4,0.2,3.7376,5,4
8963,CA-2016-157280,11,5,2016,11,7,2016,First Class,LW-17125,23464,FUR-FU-10004665,273.96,2,0,71.2296,2,1
8964,CA-2016-157280,11,5,2016,11,7,2016,First Class,LW-17125,23464,TEC-AC-10000057,89.97,3,0,18.8937,2,1
8965,CA-2016-157280,11,5,2016,11,7,2016,First Class,LW-17125,23464,FUR-FU-10003806,756.8,5,0,75.68,2,1
8966,CA-2017-106691,11,6,2017,11,12,2017,Standard Class,CC-12370,77070,OFF-BI-10000145,1.248,2,0.8,-1.9344,6,4
8967,CA-2016-134180,11,3,2016,11,7,2016,Standard Class,JP-16135,19120,TEC-AC-10000892,72,1,0.2,14.4,4,4
8968,CA-2016-134180,11,3,2016,11,7,2016,Standard Class,JP-16135,19120,FUR-CH-10004886,470.155,7,0.3,-13.433,4,4
8969,CA-2014-166730,12,30,2014,1,1,2015,First Class,DD-13570,38109,OFF-ST-10002554,39.128,1,0.2,-8.8038,2,1
8970,CA-2017-157469,12,2,2017,12,7,2017,Standard Class,ES-14080,44107,OFF-AR-10001662,19.728,9,0.2,1.7262,5,4
8971,CA-2017-157469,12,2,2017,12,7,2017,Standard Class,ES-14080,44107,TEC-PH-10004531,151.188,2,0.4,-25.198,5,4
8972,CA-2017-122308,3,24,2017,3,28,2017,Standard Class,MV-17485,10011,FUR-CH-10000665,271.764,2,0.1,60.392,4,4
8973,US-2014-149034,11,19,2014,11,21,2014,First Class,RD-19900,19120,TEC-AC-10003023,47.496,1,0.2,-1.1874,2,1
8974,CA-2017-159226,4,25,2017,4,27,2017,Second Class,RL-19615,90008,FUR-BO-10004709,344.981,7,0.15,28.4102,2,3
8975,CA-2017-156622,11,23,2017,11,26,2017,First Class,JP-15460,75220,OFF-PA-10000477,36.288,7,0.2,12.7008,3,1
8976,CA-2017-156622,11,23,2017,11,26,2017,First Class,JP-15460,75220,OFF-PA-10002923,78.304,2,0.2,29.364,3,1
8977,CA-2017-156622,11,23,2017,11,26,2017,First Class,JP-15460,75220,FUR-TA-10003008,127.785,1,0.3,-31.0335,3,1
8978,CA-2017-156622,11,23,2017,11,26,2017,First Class,JP-15460,75220,OFF-BI-10003707,6.104,2,0.8,-9.156,3,1
8979,CA-2014-119529,11,3,2014,11,5,2014,Second Class,DM-13345,7050,OFF-BI-10000546,5.76,2,0,2.8224,2,3
8980,CA-2015-150413,10,19,2015,10,24,2015,Second Class,CS-11860,75220,OFF-BI-10000404,1.72,1,0.8,-2.838,5,3
8981,CA-2014-108182,2,6,2014,2,10,2014,Second Class,DL-13315,60441,OFF-BI-10001196,8.952,2,0.8,-14.7708,4,3
8982,CA-2016-110898,3,6,2016,3,12,2016,Standard Class,LC-16870,60623,OFF-AP-10001626,2.334,3,0.8,-6.3018,6,4
8983,CA-2016-110898,3,6,2016,3,12,2016,Standard Class,LC-16870,60623,OFF-BI-10004656,1.728,4,0.8,-2.7648,6,4
8984,CA-2016-110898,3,6,2016,3,12,2016,Standard Class,LC-16870,60623,FUR-FU-10003773,159.04,5,0.6,-194.824,6,4
8985,CA-2016-110898,3,6,2016,3,12,2016,Standard Class,LC-16870,60623,FUR-TA-10000849,145.98,2,0.5,-99.2664,6,4
8986,CA-2015-123092,12,3,2015,12,7,2015,Standard Class,JG-15115,28540,FUR-FU-10000222,77.952,3,0.2,12.6672,4,4
8987,CA-2015-123092,12,3,2015,12,7,2015,Standard Class,JG-15115,28540,OFF-BI-10001718,95.97,5,0.7,-73.577,4,4
8988,CA-2015-123092,12,3,2015,12,7,2015,Standard Class,JG-15115,28540,TEC-PH-10001700,105.584,2,0.2,9.2386,4,4
8989,CA-2015-123092,12,3,2015,12,7,2015,Standard Class,JG-15115,28540,OFF-AR-10004078,9.344,2,0.2,1.168,4,4
8990,US-2015-128587,12,24,2015,12,30,2015,Standard Class,HM-14860,65807,FUR-FU-10003026,9.68,2,0,3.7752,6,4
8991,US-2015-128587,12,24,2015,12,30,2015,Standard Class,HM-14860,65807,TEC-CO-10003763,4899.93,7,0,2302.9671,6,4
8992,US-2017-139577,10,1,2017,10,6,2017,Standard Class,TN-21040,94110,TEC-AC-10004708,104.75,5,0,21.9975,5,4
8993,CA-2017-159100,10,16,2017,10,21,2017,Standard Class,VP-21760,38401,TEC-AC-10003499,18.528,2,0.2,4.4004,5,4
8994,CA-2017-159100,10,16,2017,10,21,2017,Standard Class,VP-21760,38401,FUR-TA-10001950,1875.258,7,0.4,-968.8833,5,4
8995,CA-2014-109043,8,15,2014,8,17,2014,First Class,CS-12355,33021,OFF-PA-10000312,91.36,5,0.2,29.692,2,1
8996,CA-2014-109043,8,15,2014,8,17,2014,First Class,CS-12355,33021,OFF-AP-10004708,152.24,5,0.2,17.127,2,1
8997,US-2017-116491,11,11,2017,11,13,2017,First Class,PG-18820,75081,TEC-PH-10004531,35.184,2,0.2,12.3144,2,1
8998,CA-2017-122763,3,20,2017,3,20,2017,Same Day,HG-14845,77041,OFF-PA-10000474,56.704,2,0.2,19.1376,0,2
8999,CA-2017-122763,3,20,2017,3,20,2017,Same Day,HG-14845,77041,OFF-PA-10002377,274.064,7,0.2,102.774,0,2
9000,CA-2017-137785,5,13,2017,5,17,2017,Standard Class,MH-18115,19140,FUR-CH-10001482,458.43,5,0.3,-124.431,4,4
9001,CA-2014-133389,6,22,2014,6,22,2014,Same Day,TB-21280,85023,OFF-BI-10001553,8.226,3,0.7,-6.0324,0,2
9002,CA-2014-103807,12,2,2014,12,9,2014,Standard Class,EM-13825,30328,TEC-AC-10000199,5.95,1,0,0.833,7,4
9003,CA-2014-103807,12,2,2014,12,9,2014,Standard Class,EM-13825,30328,OFF-PA-10002195,15.24,3,0,7.1628,7,4
9004,CA-2015-102855,4,5,2015,4,6,2015,Same Day,JF-15415,99207,TEC-AC-10001767,239.94,6,0,26.3934,1,2
9005,CA-2015-102855,4,5,2015,4,6,2015,Same Day,JF-15415,99207,OFF-AR-10002467,23.84,8,0,6.4368,1,2
9006,CA-2017-107825,11,18,2017,11,18,2017,Same Day,NB-18655,53209,OFF-ST-10001321,92.52,6,0,24.9804,0,2
9007,CA-2017-107825,11,18,2017,11,18,2017,Same Day,NB-18655,53209,OFF-ST-10000777,37.76,1,0,10.5728,0,2
9008,CA-2017-107825,11,18,2017,11,18,2017,Same Day,NB-18655,53209,OFF-LA-10003720,7.38,2,0,3.4686,0,2
9009,CA-2017-107825,11,18,2017,11,18,2017,Same Day,NB-18655,53209,FUR-FU-10000206,5.82,2,0,2.7354,0,2
9010,CA-2017-106047,7,12,2017,7,18,2017,Standard Class,CS-11860,45014,OFF-PA-10000791,3.816,1,0.2,1.1925,6,4
9011,CA-2017-127803,5,19,2017,5,23,2017,Standard Class,ND-18460,35810,OFF-BI-10001787,26.16,4,0,12.8184,4,4
9012,CA-2015-137071,12,20,2015,12,21,2015,First Class,ED-13885,77036,TEC-AC-10004353,100.8,2,0.2,21.42,1,1
9013,CA-2016-121447,2,21,2016,2,22,2016,First Class,EA-14035,10011,FUR-FU-10001861,135.8,7,0,66.542,1,1
9014,CA-2017-143084,3,18,2017,3,22,2017,Standard Class,BP-11050,90008,OFF-AR-10002766,13.9,5,0,3.753,4,4
9015,CA-2017-143084,3,18,2017,3,22,2017,Standard Class,BP-11050,90008,OFF-EN-10003072,19.4,5,0,9.312,4,4
9016,CA-2016-131639,12,17,2016,12,23,2016,Standard Class,NS-18640,88220,OFF-BI-10001636,13.488,2,0.2,4.3836,6,4
9017,CA-2016-131639,12,17,2016,12,23,2016,Standard Class,NS-18640,88220,OFF-BI-10000948,11.416,1,0.2,3.8529,6,4
9018,CA-2016-161361,3,26,2016,3,28,2016,Second Class,MV-17485,83201,OFF-PA-10001838,17.64,3,0,8.6436,2,3
9019,CA-2016-161361,3,26,2016,3,28,2016,Second Class,MV-17485,83201,OFF-BI-10002215,17.04,3,0.2,5.538,2,3
9020,CA-2014-100706,12,16,2014,12,18,2014,Second Class,LE-16810,22153,TEC-AC-10001314,99.98,2,0,7.9984,2,3
9021,CA-2014-100706,12,16,2014,12,18,2014,Second Class,LE-16810,22153,FUR-FU-10002268,29.46,6,0,9.7218,2,3
9022,CA-2015-129525,11,15,2015,11,20,2015,Standard Class,VP-21760,43615,OFF-BI-10002133,166.92,13,0.7,-116.844,5,4
9023,US-2016-141880,8,22,2016,8,23,2016,First Class,TC-21475,80525,FUR-FU-10001979,98.328,3,0.2,9.8328,1,1
9024,CA-2015-165799,6,29,2015,7,2,2015,First Class,SG-20470,10024,FUR-CH-10001482,117.882,1,0.1,1.3098,3,1
9025,CA-2016-102127,6,26,2016,7,2,2016,Standard Class,VP-21760,10035,TEC-AC-10002018,20.97,3,0,9.0171,6,4
9026,CA-2016-102127,6,26,2016,7,2,2016,Standard Class,VP-21760,10035,TEC-AC-10000397,139.96,4,0,9.7972,6,4
9027,CA-2016-102127,6,26,2016,7,2,2016,Standard Class,VP-21760,10035,FUR-FU-10003976,37.74,3,0,12.8316,6,4
9028,US-2016-152415,9,17,2016,9,22,2016,Standard Class,PO-18865,1752,FUR-FU-10002597,14.82,3,0,6.2244,5,4
9029,US-2016-152415,9,17,2016,9,22,2016,Standard Class,PO-18865,1752,FUR-FU-10004864,191.82,3,0,61.3824,5,4
9030,CA-2014-138198,7,18,2014,7,23,2014,Standard Class,JL-15130,10801,OFF-BI-10002103,13.904,2,0.2,4.5188,5,4
9031,CA-2017-128041,9,1,2017,9,1,2017,Same Day,RW-19540,98103,OFF-AP-10001005,314.6,4,0,103.818,0,2
9032,CA-2017-128041,9,1,2017,9,1,2017,Same Day,RW-19540,98103,FUR-TA-10002607,283.56,4,0,45.3696,0,2
9033,CA-2017-105823,6,22,2017,6,26,2017,Standard Class,RB-19465,48227,FUR-CH-10000454,487.96,2,0,146.388,4,4
9034,CA-2014-152268,9,2,2014,9,7,2014,Standard Class,SC-20095,72701,OFF-BI-10001359,1793.98,2,0,843.1706,5,4
9035,CA-2015-148873,10,1,2015,10,5,2015,Standard Class,EM-13960,62301,OFF-BI-10003196,2.992,4,0.8,-4.488,4,4
9036,CA-2015-148873,10,1,2015,10,5,2015,Standard Class,EM-13960,62301,TEC-AC-10003657,108.768,4,0.2,2.7192,4,4
9037,CA-2015-166492,4,7,2015,4,10,2015,First Class,RP-19390,10035,OFF-PA-10002262,25.92,4,0,12.4416,3,1
9038,CA-2015-166492,4,7,2015,4,10,2015,First Class,RP-19390,10035,OFF-ST-10002214,22.58,2,0,5.8708,3,1
9039,CA-2017-157420,11,21,2017,11,21,2017,Same Day,HZ-14950,77095,TEC-PH-10003555,55.176,3,0.2,-12.4146,0,2
9040,CA-2016-117121,12,17,2016,12,21,2016,Standard Class,AB-10105,48205,OFF-BI-10000545,9892.74,13,0,4946.37,4,4
9041,CA-2014-138177,9,19,2014,9,24,2014,Standard Class,ND-18460,85224,FUR-TA-10004607,73.915,1,0.5,-45.8273,5,4
9042,CA-2014-114335,9,28,2014,10,3,2014,Standard Class,XP-21865,33021,FUR-FU-10000277,337.088,4,0.2,16.8544,5,4
9043,CA-2015-168760,9,22,2015,9,26,2015,Second Class,MM-18280,90049,OFF-AP-10004532,61.44,3,0,16.5888,4,3
9044,CA-2016-168830,11,7,2016,11,13,2016,Standard Class,ML-17395,94122,TEC-AC-10003911,479.97,3,0,163.1898,6,4
9045,CA-2017-137463,12,16,2017,12,20,2017,Second Class,KM-16225,94086,OFF-BI-10003196,5.984,2,0.2,2.244,4,3
9046,CA-2017-137463,12,16,2017,12,20,2017,Second Class,KM-16225,94086,TEC-AC-10000358,189.95,5,0,45.588,4,3
9047,CA-2017-137463,12,16,2017,12,20,2017,Second Class,KM-16225,94086,TEC-AC-10000057,149.95,5,0,31.4895,4,3
9048,CA-2017-137463,12,16,2017,12,20,2017,Second Class,KM-16225,94086,OFF-AR-10001988,29.95,5,0,8.6855,4,3
9049,CA-2017-137463,12,16,2017,12,20,2017,Second Class,KM-16225,94086,OFF-LA-10003498,44.4,3,0,22.2,4,3
9050,CA-2014-124513,9,21,2014,9,25,2014,Standard Class,SL-20155,10011,OFF-AR-10002956,66.03,3,0,17.1678,4,4
9051,CA-2015-165554,5,18,2015,5,22,2015,Standard Class,AJ-10780,90004,OFF-PA-10003724,10.86,2,0,5.3214,4,4
9052,CA-2014-141838,3,26,2014,3,31,2014,Second Class,DK-12835,94122,OFF-AR-10004272,3.36,2,0,0.84,5,3
9053,CA-2014-141838,3,26,2014,3,31,2014,Second Class,DK-12835,94122,OFF-BI-10003291,27.936,4,0.2,9.4284,5,3
9054,CA-2014-141838,3,26,2014,3,31,2014,Second Class,DK-12835,94122,TEC-PH-10004100,28.784,2,0.2,2.8784,5,3
9055,CA-2017-117009,9,22,2017,9,28,2017,Standard Class,BK-11260,92704,OFF-SU-10001218,21.96,2,0,6.1488,6,4
9056,CA-2015-128993,9,12,2015,9,17,2015,Second Class,CC-12670,98103,TEC-AC-10004209,21.98,2,0,8.5722,5,3
9057,CA-2015-160227,11,2,2015,11,4,2015,First Class,ED-13885,10011,FUR-CH-10002073,2621.322,11,0.1,553.3902,2,1
9058,CA-2015-149097,10,20,2015,10,24,2015,Standard Class,SV-20785,90045,FUR-FU-10003424,74.76,7,0,23.9232,4,4
9059,CA-2015-149097,10,20,2015,10,24,2015,Standard Class,SV-20785,90045,FUR-TA-10001086,364.776,3,0.2,27.3582,4,4
9060,CA-2016-132304,6,14,2016,6,18,2016,Standard Class,AR-10825,98103,FUR-TA-10004619,1115.17,7,0,334.551,4,4
9061,CA-2015-136420,11,20,2015,11,21,2015,First Class,CS-12250,92024,OFF-BI-10002854,89.696,4,0.2,33.636,1,1
9062,CA-2015-136420,11,20,2015,11,21,2015,First Class,CS-12250,92024,OFF-LA-10002762,50.12,4,0,23.5564,1,1
9063,CA-2016-101623,2,28,2016,3,6,2016,Standard Class,RR-19525,10035,OFF-FA-10003495,36.48,6,0,18.24,7,4
9064,US-2014-151015,10,14,2014,10,20,2014,Standard Class,BD-11500,60653,OFF-PA-10002581,322.192,13,0.2,100.685,6,4
9065,US-2014-151015,10,14,2014,10,20,2014,Standard Class,BD-11500,60653,OFF-BI-10000343,2.946,3,0.8,-4.8609,6,4
9066,US-2014-151015,10,14,2014,10,20,2014,Standard Class,BD-11500,60653,OFF-PA-10001184,19.136,4,0.2,6.9368,6,4
9067,CA-2017-152968,5,26,2017,5,30,2017,Standard Class,BM-11785,22801,TEC-AC-10000521,23.08,2,0,6.924,4,4
9068,CA-2016-150077,2,4,2016,2,10,2016,Standard Class,MS-17365,20852,TEC-PH-10002890,90.48,2,0,23.5248,6,4
9069,CA-2016-106278,9,2,2016,9,5,2016,Second Class,BM-11140,98198,FUR-CH-10003061,215.976,3,0.2,-2.6997,3,3
9070,CA-2016-106278,9,2,2016,9,5,2016,Second Class,BM-11140,98198,OFF-EN-10003567,65.94,3,0,30.9918,3,3
9071,CA-2017-147550,12,4,2017,12,5,2017,First Class,KE-16420,19134,FUR-FU-10001918,11.352,3,0.2,2.6961,1,1
9072,CA-2015-136105,6,12,2015,6,16,2015,Standard Class,SZ-20035,47201,OFF-ST-10002444,24.56,2,0,6.8768,4,4
9073,CA-2016-142524,9,4,2016,9,8,2016,Standard Class,MB-18085,65807,OFF-EN-10003286,16.56,2,0,7.7832,4,4
9074,CA-2016-142524,9,4,2016,9,8,2016,Standard Class,MB-18085,65807,TEC-AC-10000109,279.95,5,0,67.188,4,4
9075,CA-2014-136336,4,21,2014,4,26,2014,Standard Class,DB-13555,42420,OFF-ST-10002574,828.84,6,0,0,5,4
9076,US-2015-136259,11,5,2015,11,8,2015,First Class,CB-12415,44107,OFF-BI-10000773,7.218,3,0.7,-5.5338,3,1
9077,US-2015-136259,11,5,2015,11,8,2015,First Class,CB-12415,44107,OFF-SU-10004661,27.2,4,0.2,2.04,3,1
9078,US-2014-124625,11,3,2014,11,7,2014,Standard Class,SP-20650,68104,TEC-AC-10003280,89.97,3,0,18.8937,4,4
9079,CA-2016-108105,2,16,2016,2,23,2016,Standard Class,GW-14605,42420,FUR-FU-10003773,318.08,4,0,34.9888,7,4
9080,CA-2016-108105,2,16,2016,2,23,2016,Standard Class,GW-14605,42420,OFF-BI-10002412,5.8,1,0,2.61,7,4
9081,CA-2017-166898,9,11,2017,9,13,2017,Second Class,KH-16630,92704,TEC-PH-10002564,143.952,6,0.2,17.994,2,3
9082,CA-2017-166898,9,11,2017,9,13,2017,Second Class,KH-16630,92704,OFF-PA-10002262,19.44,3,0,9.3312,2,3
9083,CA-2017-169005,11,2,2017,11,6,2017,Standard Class,BG-11035,22153,OFF-AR-10000246,5.56,2,0,1.4456,4,4
9084,CA-2015-104038,2,6,2015,2,8,2015,First Class,LO-17170,23434,OFF-ST-10002554,146.73,3,0,2.9346,2,1
9085,CA-2015-104038,2,6,2015,2,8,2015,First Class,LO-17170,23434,OFF-PA-10002751,29.9,5,0,13.455,2,1
9086,CA-2016-126102,9,10,2016,9,12,2016,Second Class,DV-13465,90049,OFF-BI-10004318,276.784,2,0.2,89.9548,2,3
9087,CA-2016-143406,9,26,2016,9,30,2016,Standard Class,LR-17035,77041,OFF-AP-10001564,93.032,2,0.8,-251.1864,4,4
9088,CA-2016-143406,9,26,2016,9,30,2016,Standard Class,LR-17035,77041,FUR-CH-10000513,454.965,5,0.3,-136.4895,4,4
9089,CA-2015-150308,12,15,2015,12,20,2015,Standard Class,RR-19525,27511,TEC-PH-10001433,246.168,3,0.2,21.5397,5,4
9090,CA-2016-131093,9,17,2016,9,20,2016,Second Class,TS-21610,45503,OFF-ST-10002790,295.4,5,0.2,-62.7725,3,3
9091,US-2017-148831,10,13,2017,10,15,2017,First Class,AH-10210,40214,OFF-ST-10002974,348.56,8,0,104.568,2,1
9092,CA-2015-162950,6,28,2015,7,3,2015,Second Class,DW-13585,45373,OFF-PA-10003177,15.552,3,0.2,5.4432,5,3
9093,CA-2015-162950,6,28,2015,7,3,2015,Second Class,DW-13585,45373,FUR-BO-10001918,482.94,6,0.5,-376.6932,5,3
9094,US-2015-132836,6,1,2015,6,5,2015,Standard Class,AJ-10945,48227,TEC-PH-10001299,299.98,2,0,83.9944,4,4
9095,US-2015-132836,6,1,2015,6,5,2015,Standard Class,AJ-10945,48227,OFF-BI-10004224,403.68,6,0,181.656,4,4
9096,US-2015-132836,6,1,2015,6,5,2015,Standard Class,AJ-10945,48227,TEC-PH-10001300,41.9,2,0,11.732,4,4
9097,US-2015-132836,6,1,2015,6,5,2015,Standard Class,AJ-10945,48227,OFF-LA-10004178,28.91,7,0,13.2986,4,4
9098,US-2014-158365,4,12,2014,4,17,2014,Standard Class,SV-20785,47401,OFF-PA-10000289,32.4,5,0,15.552,5,4
9099,CA-2017-152933,10,12,2017,10,16,2017,Standard Class,MG-17650,75081,TEC-PH-10002085,369.544,7,0.2,27.7158,4,4
9100,CA-2017-152933,10,12,2017,10,16,2017,Standard Class,MG-17650,75081,OFF-PA-10001934,10.368,2,0.2,3.7584,4,4
9101,CA-2017-152933,10,12,2017,10,16,2017,Standard Class,MG-17650,75081,TEC-AC-10003033,791.88,3,0.2,128.6805,4,4
9102,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,OFF-AR-10001683,23.64,3,0.2,5.319,5,4
9103,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,OFF-ST-10001713,84.784,2,0.2,-16.9568,5,4
9104,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,FUR-FU-10000193,64.96,5,0.6,-84.448,5,4
9105,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,OFF-BI-10000474,32.06,10,0.8,-51.296,5,4
9106,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,OFF-ST-10000129,177.648,2,0.2,-28.8678,5,4
9107,CA-2015-163181,11,7,2015,11,12,2015,Standard Class,AB-10105,77041,TEC-MA-10001016,287.91,3,0.4,33.5895,5,4
9108,CA-2015-132941,5,25,2015,5,28,2015,First Class,MM-18280,76117,OFF-SU-10002557,22.368,2,0.2,1.6776,3,1
9109,CA-2015-132941,5,25,2015,5,28,2015,First Class,MM-18280,76117,OFF-PA-10002160,32.368,7,0.2,11.7334,3,1
9110,CA-2015-132941,5,25,2015,5,28,2015,First Class,MM-18280,76117,TEC-AC-10003095,207.984,2,0.2,36.3972,3,1
9111,CA-2014-132010,10,13,2014,10,15,2014,First Class,MA-17995,23223,OFF-EN-10003160,36.4,5,0,17.472,2,1
9112,CA-2014-132010,10,13,2014,10,15,2014,First Class,MA-17995,23223,TEC-AC-10001542,22.96,2,0,4.3624,2,1
9113,CA-2014-132010,10,13,2014,10,15,2014,First Class,MA-17995,23223,OFF-ST-10003641,315.2,4,0,6.304,2,1
9114,CA-2014-132010,10,13,2014,10,15,2014,First Class,MA-17995,23223,OFF-BI-10002432,15.18,3,0,7.1346,2,1
9115,CA-2016-135461,2,7,2016,2,10,2016,Second Class,EB-13975,90049,TEC-PH-10004094,623.96,5,0.2,38.9975,3,3
9116,CA-2017-153045,1,19,2017,1,24,2017,Second Class,NS-18505,19140,TEC-PH-10001817,429.6,2,0.4,-93.08,5,3
9117,CA-2017-153045,1,19,2017,1,24,2017,Second Class,NS-18505,19140,FUR-FU-10002759,31.968,2,0.2,6.3936,5,3
9118,CA-2017-153045,1,19,2017,1,24,2017,Second Class,NS-18505,19140,FUR-CH-10000309,887.271,3,0.3,-63.3765,5,3
